palay_production_mt,rainfall,tmax,tmin,rh,wind_speed,avg_yield_ton_per_ha,rice_area_ha
-0.9417900765448488,-0.32606475825546977,0.8979177580293372,0.7213812626327237,-0.2704039984121798,-0.27629429164549985,-0.7025367460220504,0.4752660527304761
-0.6947998379372531,0.0007800087964990174,0.8979177580293372,0.4000234843833446,-0.5670758138129729,1.0175716594748905,-0.37231210042643215,-0.8985439026735148
-0.6947998379372531,-1.05058752360906,1.2023324894153833,0.8820601517574161,-1.7537630754161453,1.0175716594748905,-0.37231210042643215,-0.8985439026735148
-0.6947998379372531,0.48244598129413724,0.2890882952572377,-0.08201318299072687,0.026267816988613295,1.0175716594748905,-0.37231210042643215,-0.8985439026735148
1.222437706136852,0.7647670029891815,0.39055987238592216,-0.40337096124010596,0.32293963238940643,-0.27629429164549985,-0.37231210042643215,-0.8985439026735148
-0.5251504330534403,0.5674458587937204,-0.4719485332078847,-0.5640498503647984,0.7679473554905961,0.37063868391469534,0.01618748262723873,0.4013571376207081
1.222437706136852,0.37012471459825946,-1.3344569388016916,-0.7247287394894851,1.2129550785917858,1.0175716594748905,-0.37231210042643215,-0.8985439026735148
0.9096693883178338,-0.13683884048854042,-2.0447579787024717,-1.5281231851129358,-0.2704039984121798,2.311437610595281,1.0845613360248259,0.4013571376207081
0.9096693883178338,-0.9564805163773786,-1.9432864015737874,-3.134912076359837,-1.1604194446145593,1.0175716594748905,1.0845613360248259,0.4013571376207081
0.9096693883178338,-1.3470751915540349,-0.4212127446435425,-2.3315176307363865,-1.7537630754161453,1.0175716594748905,1.0845613360248259,0.4013571376207081
-1.1558912755467334,-1.2640991206615846,0.9993893351580215,0.23934459525865223,-1.4570912600153523,-0.27629429164549985,1.0845613360248259,0.4013571376207081
-0.5251504330534403,-1.1285040779836781,0.8979177580293372,0.48036292894568516,-1.382923306165154,0.047172196134597756,0.01618748262723873,0.4013571376207081
-0.5251504330534403,-0.9929090353057713,0.7964461809006527,0.7213812626327237,-1.3087553523149558,0.37063868391469534,0.01618748262723873,0.4013571376207081
-0.5251504330534403,-0.8573139926278648,0.6949746037719683,0.9623995963197624,-1.2345873984647575,0.694105171694793,0.01618748262723873,0.4013571376207081
-1.0649627542838849,-0.7217189499499583,0.5935030266432838,1.2034179300067953,-1.1604194446145593,1.0175716594748905,0.4046870656809061,-2.582995267947955
-1.0649627542838849,-0.4859454802189715,1.2023324894153833,1.042739040882103,-1.4570912600153523,-0.27629429164549985,0.4046870656809061,-2.582995267947955
0.7123351506835667,1.585420582181586,0.4920314495146066,-0.08201318299072687,0.026267816988613295,-1.5701602427658903,0.4046870656809061,-2.582995267947955
-0.5251504330534403,0.7290130862631664,0.018497422914084037,-0.2962517018236463,0.1251584221222096,-0.7075829420189635,0.01618748262723873,0.4013571376207081
-0.5251504330534403,-0.12739440965525337,-0.4550366036864349,-0.5104902206565657,0.2240490272558101,0.15499435872796324,0.01618748262723873,0.4013571376207081
0.06616225490077048,-0.9838019055736733,-0.9285706302869574,-0.7247287394894851,0.32293963238940643,1.0175716594748905,-0.9744864541596232,-0.2125347906092135
-0.5251504330534403,-1.0197244728502828,-0.0914301189753235,0.15900515069631174,0.026267816988613295,0.694105171694793,0.01618748262723873,0.4013571376207081
-0.5251504330534403,-1.0556470401268925,0.7457103923363141,1.042739040882103,-0.2704039984121798,0.37063868391469534,0.01618748262723873,0.4013571376207081
-0.5251504330534403,-1.091569607403502,1.5828509036479443,1.9264729310678996,-0.5670758138129729,0.047172196134597756,0.01618748262723873,0.4013571376207081
-0.6999589029734431,-1.1274921746801116,2.419991414959582,2.8102068212536966,-0.863747629213766,-0.27629429164549985,-0.9744864541596232,-0.2125347906092135
-0.6999589029734431,-0.45052886459414515,0.4920314495146066,0.7213812626327237,0.026267816988613295,-1.5701602427658903,-0.9744864541596232,-0.2125347906092135
-1.1526668598991148,1.3435756926292008,0.2890882952572377,0.5607023735080371,0.32293963238940643,-1.5701602427658903,0.6960617529711585,-2.8053939125055294
-1.1526668598991148,2.568990593248192,0.4920314495146066,0.23934459525865223,0.6196114477901995,-0.27629429164549985,0.6960617529711585,-2.8053939125055294
-1.1526668598991148,0.07363704665328481,0.7964461809006527,0.07866570613396554,0.6196114477901995,-1.5701602427658903,0.6960617529711585,-2.8053939125055294
1.0567027418492485,1.6218491011099792,0.08614514099987246,-0.24269207211541358,1.5096268939925788,-0.27629429164549985,0.6960617529711585,-2.8053939125055294
1.0567027418492485,-0.6913618508429643,-0.015326436128811974,0.07866570613396554,0.9162832631909926,-0.27629429164549985,0.6960617529711585,-2.8053939125055294
1.0567027418492485,1.1583973880765372,-0.8270990531582766,-0.24269207211541358,1.806298709393372,-0.27629429164549985,0.6960617529711585,-2.8053939125055294
0.5904522392035783,0.6190529272756102,-1.7403432473164222,-1.2067654068635565,1.806298709393372,1.0175716594748905,-1.1298862873810873,-0.9449049494241875
0.5904522392035783,0.08173227308181637,-1.4359285159303725,-1.2067654068635565,1.2129550785917858,1.0175716594748905,-1.1298862873810873,-0.9449049494241875
0.5904522392035783,-0.5851120039684853,-0.21826959038617724,-0.08201318299072687,-0.2704039984121798,-0.27629429164549985,-1.1298862873810873,-0.9449049494241875
-0.5522806663125046,-0.9716590659308757,0.1876167181285533,0.23934459525865223,-0.863747629213766,1.0175716594748905,-1.1298862873810873,-0.9449049494241875
-0.5522806663125046,-0.2774933996842794,0.8979177580293372,1.5247757082561744,0.026267816988613295,-0.27629429164549985,-1.1298862873810873,-0.9449049494241875
-0.5522806663125046,0.7910764888819096,0.5935030266432838,-0.08201318299072687,0.6196114477901995,-1.5701602427658903,-1.1298862873810873,-0.9449049494241875
-0.8992277899962814,-0.1793387792383319,0.8979177580293372,1.2034179300067953,-0.5670758138129729,1.0175716594748905,1.9975353562009521,0.6275632111384829
-0.8992277899962814,-0.047791349774691225,0.7964461809006527,0.23934459525865223,0.026267816988613295,-0.27629429164549985,1.9975353562009521,0.6275632111384829
-0.8992277899962814,-0.23904107414875353,0.2890882952572377,-0.08201318299072687,0.6196114477901995,-1.5701602427658903,1.9975353562009521,0.6275632111384829
0.7716643985997517,0.5502435026330906,-0.21826959038617724,0.23934459525865223,1.2129550785917858,-0.27629429164549985,1.9975353562009521,0.6275632111384829
0.7716643985997517,-0.016422347364130806,0.1876167181285533,0.5607023735080371,0.6196114477901995,-0.27629429164549985,1.9975353562009521,0.6275632111384829
0.7716643985997517,0.5279816299546283,-0.5734201103365691,-0.1623526275530731,-0.12206809071178326,2.311437610595281,1.9975353562009521,0.6275632111384829
-0.16083660669158908,-0.5142787727188326,-1.3344569388016916,-0.8854076286141774,-0.863747629213766,1.0175716594748905,-2.567334744679662,1.0018110812852172
-0.16083660669158908,-0.8947544148598242,-1.030042207415642,-0.5640498503647984,-0.863747629213766,2.311437610595281,-2.567334744679662,1.0018110812852172
-0.16083660669158908,-0.46064789762980984,-0.6241558989009077,0.4000234843833446,-0.2704039984121798,1.0175716594748905,-2.567334744679662,1.0018110812852172
-0.6201030250445173,2.22595537333916,-1.1315137845443228,-0.40337096124010596,0.026267816988613295,-0.27629429164549985,-2.567334744679662,1.0018110812852172
-0.6201030250445173,-0.794575987806744,0.5935030266432838,1.2034179300067953,-0.863747629213766,-0.27629429164549985,-2.567334744679662,1.0018110812852172
-0.6201030250445173,0.3215533560270692,0.08614514099987246,0.23934459525865223,-1.7537630754161453,-1.5701602427658903,-2.567334744679662,1.0018110812852172
-0.5251504330534403,0.36000568156259477,-0.1167980132574928,0.8820601517574161,0.026267816988613295,-0.27629429164549985,1.337086065009712,0.5267783268978902
-0.5251504330534403,2.538633494141198,-0.4212127446435425,0.07866570613396554,0.026267816988613295,-1.5701602427658903,1.337086065009712,0.5267783268978902
-0.5251504330534403,0.030125204599926615,0.6949746037719683,1.042739040882103,-0.863747629213766,-0.27629429164549985,1.337086065009712,0.5267783268978902
1.0227818892362992,2.019527099411601,-0.6241558989009077,0.5607023735080371,1.2129550785917858,-0.27629429164549985,1.337086065009712,0.5267783268978902
1.0227818892362992,-0.040708026649726066,-0.9285706302869574,0.7213812626327237,0.9162832631909926,-0.27629429164549985,1.337086065009712,0.5267783268978902
1.0227818892362992,-0.22689823450595603,-1.9432864015737874,-0.24269207211541358,1.806298709393372,1.0175716594748905,1.337086065009712,0.5267783268978902
